t,s;x,m;y,m;z,m;Vx,m/s;Vy,m/s;Vz,m/s;V,m/s;tang,grad;risk,grad;kren,grad;omega_x,grad/s;omega_y,grad/s;omega_z,grad/s;alpha,grad;betta,grad;Ksi, grad;hi, grad;rg, m;ENGINE_WORKS;engine_done
5.2;654.35;1678.11;-0.0161666;109.735;256.447;-0.00533716;278.939;66.9189;-0.0231978;-112.533;-241.242;0.72366;0.300236;-0.0421097;-0.0748225;
5.3;665.307;1703.66;-0.0167031;109.394;254.67;-0.0053944;277.171;66.8402;-0.023612;-136.58;-239.697;0.543249;0.574137;-0.0698643;-0.0517482;
5.4;676.23;1729.04;-0.0172454;109.061;252.913;-0.00545123;275.425;66.7608;-0.0240124;-160.473;-238.172;0.266481;0.751732;-0.0859697;-0.0191966;
5.5;687.12;1754.25;-0.0177933;108.734;251.174;-0.00550751;273.7;66.6807;-0.0243982;175.785;-236.664;-0.0593342;0.80278;-0.0875778;0.0173302;
5.6;697.977;1779.28;-0.0183468;108.414;249.454;-0.00556317;271.995;66.5998;-0.0247711;152.192;-235.175;-0.379276;0.718689;-0.0742891;0.0516682;
5.7;708.803;1804.14;-0.0189058;108.1;247.752;-0.0056183;270.309;66.5182;-0.0251375;128.748;-233.703;-0.640056;0.513393;-0.0482002;0.078024;
5.8;719.598;1828.83;-0.0194704;107.793;246.068;-0.00567289;268.642;66.4357;-0.0255063;105.451;-232.248;-0.79868;0.220554;-0.013537;0.0919355;
5.9;730.362;1853.36;-0.0200403;107.492;244.4;-0.00572684;266.994;66.3525;-0.0258841;82.2974;-230.81;-0.829182;-0.112296;0.0240639;0.0910005;
6;741.097;1877.72;-0.0206157;107.197;242.748;-0.00578028;265.363;66.2684;-0.0262747;59.2873;-229.391;-0.726303;-0.431566;0.0585015;0.0752525;
6.1;751.802;1901.91;-0.0211963;106.906;241.108;-0.00583366;263.746;66.1835;-0.0266822;36.4179;-227.995;-0.506023;-0.685924;0.0842466;0.0471377;
6.2;762.478;1925.94;-0.0217823;106.619;239.48;-0.00588703;262.142;66.0979;-0.0271078;13.6871;-226.618;-0.203424;-0.835055;0.0972279;0.0110065;
6.3;773.126;1949.81;-0.0223737;106.336;237.864;-0.00594029;260.551;66.0116;-0.0275465;-8.90661;-225.254;0.134035;-0.855917;0.0953669;-0.0276471;
6.4;783.746;1973.52;-0.0229704;106.057;236.26;-0.00599348;258.973;65.9247;-0.0279916;-31.3645;-223.902;0.454397;-0.745681;0.0787956;-0.0630083;
6.5;794.338;1997.06;-0.0235723;105.783;234.666;-0.00604671;257.407;65.837;-0.0284389;-53.6879;-222.562;0.709258;-0.521387;0.0497863;-0.0897542;
6.6;804.903;2020.45;-0.0241796;105.511;233.084;-0.00609995;255.853;65.7486;-0.0288872;-75.8777;-221.232;0.86079;-0.216704;0.012418;-0.10378;
6.7;815.441;2043.68;-0.0247923;105.244;231.513;-0.00615306;254.312;65.6595;-0.0293355;-97.9351;-219.913;0.886862;0.123486;-0.0279818;-0.10277;
6.8;825.952;2066.76;-0.0254102;104.98;229.952;-0.00620607;252.782;65.5695;-0.0297841;-119.861;-218.603;0.783721;0.449791;-0.0655705;-0.0865419;
6.9;836.437;2089.67;-0.0260334;104.72;228.401;-0.00625909;251.264;65.4787;-0.0302379;-141.657;-217.304;0.566062;0.715361;-0.0948151;-0.0571093;
7;846.896;2112.44;-0.026662;104.463;226.861;-0.00631211;249.757;65.3871;-0.0307034;-163.323;-216.015;0.264589;0.88237;-0.111295;-0.0184246;
7.1;857.33;2135.05;-0.0272958;104.21;225.33;-0.00636503;248.261;65.2945;-0.0311848;175.14;-214.735;-0.0785242;0.927085;-0.112358;0.0241654;
7.2;867.739;2157.51;-0.0279349;103.961;223.81;-0.00641786;246.777;65.201;-0.0316838;153.73;-213.464;-0.415621;0.842913;-0.0975258;0.0646837;
7.3;878.123;2179.81;-0.0285793;103.714;222.299;-0.00647076;245.303;65.1065;-0.0322026;132.446;-212.203;-0.700193;0.641044;-0.0685696;0.0973844;
7.4;888.482;2201.97;-0.029229;103.471;220.797;-0.00652377;243.84;65.0111;-0.0327431;111.289;-210.951;-0.89322;0.348654;-0.0292566;0.117574;
7.5;898.817;2223.97;-0.029884;103.232;219.305;-0.0065768;242.387;64.9148;-0.0333036;90.2558;-209.707;-0.968354;0.00496247;0.0151928;0.122266;
7.6;909.129;2245.83;-0.0305443;102.995;217.821;-0.00662981;240.944;64.8175;-0.0338785;69.3468;-208.473;-0.915238;-0.344247;0.0588415;0.110576;
7.7;919.417;2267.54;-0.0312099;102.762;216.347;-0.00668294;239.512;64.7192;-0.0344631;48.5609;-207.247;-0.740594;-0.65285;0.0958502;0.0838137;
7.8;929.681;2289.1;-0.0318809;102.531;214.881;-0.00673626;238.089;64.62;-0.0350547;27.8971;-206.029;-0.466985;-0.880476;0.121251;0.0452758;
7.9;939.923;2310.52;-0.0325571;102.304;213.424;-0.00678966;236.677;64.5199;-0.0356499;7.35468;-204.82;-0.129538;-0.997641;0.131576;-0.000211945;
8;950.143;2331.79;-0.0332387;102.08;211.975;-0.00684302;235.274;64.4188;-0.0362437;-13.0672;-203.619;0.228846;-0.989276;0.12528;-0.0469321;
8.1;960.34;2352.91;-0.0339257;101.858;210.534;-0.0068964;233.88;64.3168;-0.0368323;-33.3695;-202.426;0.563095;-0.856295;0.102902;-0.0890029;
8.2;970.515;2373.9;-0.034618;101.64;209.102;-0.00694991;232.496;64.2139;-0.0374164;-53.5528;-201.241;0.831644;-0.615092;0.0669754;-0.121103;
8.3;980.668;2394.74;-0.0353156;101.424;207.677;-0.00700352;231.12;64.11;-0.0379985;-73.618;-200.065;1.00146;-0.295153;0.0217051;-0.139112;
8.4;990.8;2415.43;-0.0360186;101.211;206.26;-0.00705732;229.753;64.0051;-0.0385817;-93.5662;-198.901;1.05182;0.0648152;-0.0275548;-0.140596;
8.5;1000.91;2435.99;-0.036727;101;204.849;-0.00711136;228.394;63.8992;-0.0391708;-113.399;-197.749;0.976557;0.42172;-0.0749436;-0.125085;
8.6;1011;2456.4;-0.0374409;100.791;203.445;-0.00716579;227.043;63.7923;-0.0397722;-133.116;-196.605;0.784416;0.733294;-0.114783;-0.0941113;
8.7;1021.07;2476.68;-0.0381602;100.584;202.047;-0.00722069;225.699;63.6845;-0.0403935;-152.72;-195.469;0.497701;0.963011;-0.142234;-0.0510327;
8.8;1031.12;2496.82;-0.038885;100.38;200.656;-0.00727595;224.364;63.5755;-0.0410396;-172.21;-194.34;0.149399;1.08416;-0.153853;-0.000639439;
8.9;1041.14;2516.81;-0.0396153;100.178;199.271;-0.00733148;223.035;63.4656;-0.0417107;168.412;-193.218;-0.220797;1.08269;-0.147986;0.0513925;
9;1051.15;2536.67;-0.0403512;99.9784;197.893;-0.0073874;221.714;63.3546;-0.042406;149.146;-192.102;-0.571079;0.958484;-0.124956;0.0991471;
9.1;1061.14;2556.39;-0.0410927;99.7806;196.521;-0.00744387;220.401;63.2424;-0.0431264;129.991;-190.993;-0.862237;0.72514;-0.0870265;0.137137;
9.2;1071.11;2575.98;-0.0418399;99.585;195.154;-0.00750092;219.095;63.1292;-0.0438727;110.947;-189.89;-1.06194;0.408175;-0.0381474;0.160916;
9.3;1081.06;2595.42;-0.0425929;99.3915;193.794;-0.0075584;217.796;63.0149;-0.0446425;92.0135;-188.793;-1.1481;0.0420091;0.0164838;0.167573;
9.4;1090.99;2614.74;-0.0433516;99.2;192.44;-0.00761625;216.504;62.8995;-0.0454302;73.189;-187.702;-1.11111;-0.333901;0.0709963;0.156045;
9.5;1100.9;2633.91;-0.0441161;99.0106;191.092;-0.00767464;215.219;62.7829;-0.0462317;54.4733;-186.616;-0.954594;-0.67938;0.119486;0.12723;
9.6;1110.79;2652.96;-0.0448865;98.8231;189.749;-0.00773369;213.941;62.6651;-0.0470463;35.8659;-185.537;-0.694763;-0.957815;0.156651;0.0838825;
9.7;1120.66;2671.87;-0.0456628;98.6376;188.412;-0.00779335;212.67;62.5462;-0.0478737;17.3661;-184.464;-0.358496;-1.13992;0.178349;0.0303106;
9.8;1130.52;2690.64;-0.0464451;98.4541;187.08;-0.00785343;211.405;62.4262;-0.0487108;-1.02661;-183.396;0.0196629;-1.20661;0.182021;-0.0280794;
9.9;1140.35;2709.28;-0.0472334;98.2725;185.754;-0.00791391;210.148;62.3049;-0.0495532;-19.3128;-182.334;0.401184;-1.15078;0.166953;-0.0853489;
10;1150.17;2727.79;-0.0480278;98.0928;184.433;-0.00797494;208.897;62.1824;-0.0503994;-37.4931;-181.277;0.74753;-0.977752;0.134333;-0.135636;
10.1;1159.97;2746.17;-0.0488284;97.9149;183.118;-0.00803663;207.653;62.0588;-0.0512518;-55.568;-180.226;1.02403;-0.704504;0.0871179;-0.173743;
10.2;1169.76;2764.42;-0.0496351;97.7389;181.808;-0.0080989;206.415;61.9338;-0.0521128;-73.5381;-179.181;1.20322;-0.35774;0.0297372;-0.195647;
